"year1"	"year2"	"year3"	"year4"	"year5"	"year6"	"year7"	"year8"	"year9"	"year10"	"year11"	"year12"	"year13"	"year14"	"year15"
"maple11"	8.95075338912116	15.3035177130613	19.2518274437574	30.2461921225769	35.8184501078536	38.2629460086404	48.2966406743026	58.9110953934115	62.9668978595895	73.3274654551738	76.8468073700123	85.192408351617	91.3897888629409	96.3479018939445	100.288023567721
"maple12"	8.69035841830759	12.0573755507745	19.3409400156764	27.1412046022505	31.5250421657771	36.4647410049242	40.0915638026677	46.9156398910112	56.4082412217155	59.3292505134022	69.4653966712325	76.2913440095512	79.7033923059947	83.2516676660027	88.2059017193053
"maple13"	11.0777255924731	19.5791512442935	17.4838453516627	28.2157298198285	36.301866909468	40.0256085944637	49.0638609607936	54.9119459595997	55.9573122767375	64.4259304693215	72.7506454247531	84.5160534631746	88.62834121213	91.4525518036618	103.344692471383
"maple14"	5.53988390361886	19.3284245590014	26.1541422068009	31.2562620738265	38.8658416187835	43.564288980946	54.8588422998969	64.7056093731159	64.5539460535497	75.1422371176826	84.1111979352447	90.2566224436186	95.5182308955577	105.256383552429	110.623465976074
"maple15"	14.8429777076377	23.3986514501723	34.3375568755874	37.6459608177696	42.1761035127122	56.6871648595002	66.4857283439007	65.1909333937146	76.1249002509799	90.9029634228535	96.8024812095321	102.625351313005	117.015684407566	119.135206943666	132.168377117313
"maple16"	2.52884951766526	18.3155222996957	24.1687306961116	26.9722250318784	33.151381693988	38.9653189226152	44.2002185747781	54.0816428904379	61.4071854256401	65.7256022049423	70.6402182194021	80.2629928694941	79.795384911064	88.4976000179855	92.4949264593961
"maple17"	6.76608232772242	9.67775117096665	20.0515615680805	26.4633910167797	28.4151287277508	30.2175495952669	35.1924569307438	48.780539818446	46.9974239278181	54.2963483405315	56.7489660238003	60.6228895120399	60.5644682550128	68.4916485059484	81.1412540128762
"maple18"	10.1483499621481	13.7243501230442	17.2753408562671	20.3204872129421	33.2753908058363	34.9523649425944	44.7049719542496	44.0611246190359	50.3653439809424	53.72491210226	59.7005413873057	68.778267903002	78.4305619550279	85.2964255218724	85.1674629168386
"maple19"	13.822290864737	21.2574085158438	26.5487236032428	24.2697682886697	29.6266874812557	37.7405601201048	43.9373100361016	49.8531303132869	52.2659753398959	60.9347430904309	73.7147905350164	76.5244427397115	86.9545623945393	78.8669738360271	92.8498129530322
"maple20"	8.02105386980942	17.3590871153547	27.7006606544392	31.0424522700751	37.2354946511242	41.6719424572352	45.088375235638	57.3634856695777	69.0849522190646	74.4058169291743	79.0639519531659	88.793262617608	98.4168016531628	103.80480065064	107.304056448282
"maple21"	6.43286845682868	18.4665555342756	27.7332219420385	32.7616761327122	44.4325021390995	46.4544421201325	64.4686151377035	71.1158910947806	74.8304153735488	80.3016945733686	91.1254400585468	100.10755778266	96.7527092832258	113.75803307164	120.071127807468
"maple22"	13.8548762159667	24.2355040947221	24.5383135529305	35.6856020333282	44.3677994447109	51.3913899963747	65.506810765147	63.9980156766426	76.8440106780186	89.1232966387522	90.5569766949195	98.6601038158285	116.14331141074	119.770088135942	122.836642730226
"maple23"	13.7103421655252	15.2055820098698	24.9247895796206	28.4245532274266	38.865875959459	45.0245978907072	54.2370653998366	53.3000573123677	69.6591024392103	74.6858205514894	76.4668065669605	88.510734218559	91.9097113399427	109.175383839509	107.246209041167
"maple24"	13.5091271834135	22.2825965031197	29.4279914198128	41.4950051977167	43.0507976295135	56.1145219379223	62.5308408466643	70.9111147504769	75.0477700890122	85.9018207430601	95.7823883737564	104.196582168583	112.586435205946	114.079303683014	127.141078025331
"maple25"	15.0558726963504	22.3989674229134	19.3031154203702	17.1526113827274	29.2720501575553	37.2416157913476	34.7882006231887	37.4013449302604	49.9181349857407	55.473263501294	56.2453090407413	63.9584144246765	65.7804987143183	69.6830221166209	82.0849795838761
"maple26"	9.62808696777801	22.3043177657714	26.6995868114542	33.5266050629634	46.414256995886	49.3851377581524	50.7547560428418	66.6041729595623	72.7425141468966	86.4787865629816	82.6821272928056	98.2931848460757	107.927944290642	121.279467914087	121.563123426801
"maple27"	8.95117560695129	17.3673391165805	29.2431169219066	33.2070640711914	35.0400379188298	41.063207196571	51.8769169448985	51.9262495820758	66.1734371932606	68.8088697634915	78.3144776502345	88.1489359494726	91.3199642873206	93.5507770870626	105.028528130541
"maple28"	8.5313389834182	16.5319612065048	24.1722776150782	29.1048200861203	35.8986724512063	48.2625047710778	50.0838967549454	58.6956329548105	60.8543932819948	68.2888144407007	77.0296536066452	87.709949745548	90.7316602478117	96.3159033161354	104.960239221934
"maple29"	17.2540257515396	14.841544729549	24.0060529544074	38.688802206744	40.2709255740361	49.84205986605	66.4429648934399	68.3736662648873	75.8753395085604	90.4098995365837	100.276315283155	107.699657992464	114.958238933793	131.220674465392	132.59181462636
"maple30"	10.8335256044335	18.2621201358671	20.5362822212698	32.7709856170384	40.2721941463262	43.109272953928	54.1215915620263	64.0545776638478	66.4449699262238	78.459196054916	80.7087403237377	86.8367491675598	95.3486322007545	102.059466885941	104.300054271628
"maple31"	10.0795448219879	18.517136372954	30.4333538632689	41.1667511222182	47.1388017911151	49.5734721574379	59.8073062938017	68.2782287986118	79.9116071116504	92.8645761991011	94.8169412993402	99.5628227220424	115.367263274785	131.216918356876	134.300902793421
"maple32"	9.17731697039245	17.2117482706451	19.2225015928849	30.8699259608463	34.1612859486013	41.6372152122107	47.439333276262	57.0830636290295	60.6223180378688	73.4474577756294	71.3758760957851	81.4992873172869	86.9243733754154	90.5369230659459	102.228203926434
"maple33"	9.17406986595171	20.6823715799526	26.2324413161123	31.1324111381287	43.3452146362295	57.6798987606237	61.8277891629285	67.2278064020384	76.3489368438731	79.216949648327	93.6940104974322	106.002902306281	108.407250159437	118.012650366366	123.901595330658
"maple34"	11.384411302557	18.2717243831733	24.4119895692039	30.8851389257713	42.5498764919523	48.6710786851808	55.2922237471231	60.9218913819936	74.0031419550614	74.2178959063038	81.8368691568003	94.4059971683245	100.26938005538	107.625275425861	118.721332443714
"maple35"	10.4769839527618	24.1755676078348	24.0091894701929	33.7565811600407	47.5980859813105	56.2301364787137	58.5489248029056	66.4012152202355	74.5982324682757	84.1931764493991	95.8468484673207	96.8977200417209	114.541321075114	118.793550903771	129.034475073837
"maple36"	15.075872671313	14.2701698542141	18.8611502020773	20.7473441457949	30.2296671098743	39.9248605402191	39.790960542687	44.1738436421149	52.3339167350104	58.7210529064765	64.0418986086339	69.8994383775979	69.9887664321597	84.5434426547121	87.4539715998227
"maple37"	7.04098367170899	15.0054694000316	12.7002734608063	23.9124690498705	26.7338878912181	24.8844881538036	38.041081859297	40.6875076207177	43.2663119916686	48.5699761773406	52.2521604303258	54.5084649840177	63.9033319959849	67.7565094044779	76.5473690710329
"maple38"	5.9209830347387	10.21009492845	22.5460717424974	26.5743618116301	38.6734589662137	35.4274080108619	44.5654258285858	45.9662939905469	53.8132030986368	57.3061202917456	67.6227206353627	73.2000629978929	78.949557510402	82.7590710584856	90.4022213254592
"maple39"	19.4527351985549	27.3188864460366	32.2434781508336	39.9321555967526	53.613172713098	58.5681440539686	75.8440002394894	83.3991458104113	95.8197977464646	109.55969155074	114.207289972189	123.83563225675	136.714666564246	147.958342990783	151.514678555817
"maple40"	11.2850082876674	17.0764730274683	24.0536886268092	34.421145860154	42.7712333829439	41.3455438719502	49.2327740959142	56.7050228525584	66.2982811129879	73.2587690470214	78.2445986493345	86.6448631352501	96.3239221862923	105.430961285666	108.902080411766
"maple41"	15.6824902286073	22.1865186991989	31.078028877191	30.4730662740349	37.1278777487607	54.4130582682342	59.3159373078987	67.4497462300579	75.9983489068316	84.0001675895863	91.7019068210621	99.858758380811	111.151456267884	113.313569638284	125.301767675534
"maple42"	8.12924645308329	13.3648190793595	19.2683960257234	24.7702571359447	21.6970149050404	29.3540439863782	38.1174041306253	41.3794289592806	40.2405707034638	48.4785999031975	55.0986570943801	61.465612422223	63.9903400129119	65.6344090689576	70.519498961413
"maple43"	11.9928212445363	15.4987498884742	18.4796432046059	28.3033129303189	28.7268069789729	35.1465341208211	39.9385975786003	52.6646668507894	47.7172880450017	59.6788902524562	63.0348713341292	68.0127663118853	71.5396115743063	81.4359027714902	81.0122957008889
"maple44"	2.69711665336264	11.5939362992843	16.765393397325	15.6595764055457	20.009012434103	24.4048450592083	24.7494505798095	32.3845157160257	33.4381263678577	40.3103410959899	42.8138349495167	45.6028321137328	45.498839038264	52.0267870957058	59.3222306405327
"maple45"	8.0942363907296	17.1331677872491	27.6478874407845	36.222597566562	38.6386089782208	42.4098986317294	51.1676308326557	58.7476812716635	67.652739677041	69.7799755207044	85.0195556336189	87.8960299551783	98.6332607156011	98.6865069014608	112.275711590465
"maple46"	10.6101313801372	17.9740516112802	28.3517453568933	34.3188413599522	46.0017670695921	54.971923968276	67.083768083841	76.0391604765719	87.9813290093149	103.319632173111	103.591298497334	118.795685093224	123.684494823529	128.307033906056	141.387152330279
"maple47"	10.0199094494089	9.43944972350272	19.7607662170157	28.2645686013207	32.4709332007771	40.6630959366902	46.29611285376	47.4571383698945	56.7569776939716	63.9707794283864	69.8363586737364	71.8432193663558	83.1532484663245	85.6630321649491	90.8698294597818
"maple48"	8.88381091449517	21.9098738808915	28.8675477459427	35.200442504539	50.4797156340804	55.057721753434	57.5894421972845	68.2544248670844	84.2521904780752	84.4092448592386	94.9708602027747	111.817475507321	111.436685077745	127.409070084049	133.276954798209
"maple49"	15.5755049799424	18.9334372755492	27.8851176025856	37.1746057657918	43.2138755997953	49.8237708754719	56.9363702262703	64.399167054833	77.3502832525195	82.8139074846253	88.9711771522276	93.1099447978945	108.480197647659	107.73480059875	123.830007553866
"maple50"	10.0743346961881	19.7363285050115	23.4166777020168	36.9982784535923	46.0462023861539	55.150676116343	60.4676797941782	69.0749093654505	73.8037413073459	93.7738361236767	97.7645263624421	106.611309338073	108.071890592241	130.718326648006	129.308671143018
"oak1"	10.396048749467	15.3219275502758	27.793055412831	37.2981186017056	39.6611483390911	46.7519483968445	60.4743644259374	65.1546656021755	72.9410485174216	86.0756430455314	90.9725141023739	98.0515203320891	106.845185924216	116.941346587443	118.276001476249
"oak2"	14.3237570054325	23.9001579522702	32.1407878176097	44.3986006126925	47.3469665385749	61.8626743819963	65.442603229527	76.5832244796319	87.9172580937904	98.1201406305224	108.496746666469	118.174711727378	119.739017736439	129.277493023928	143.204370499035
"oak3"	6.35435232591448	15.5837312955685	23.7397228833932	30.0021112929451	29.6223286629083	41.7253464450395	43.3467449406036	45.6229733347202	55.1338062841316	62.4765810879949	64.7255688104525	73.1575122757994	79.0099220851132	85.4198327944501	87.6706735975167
"oak4"	12.0216209694221	22.732184051946	35.2774154674693	35.6662986501241	53.5961114399409	55.9879804705608	70.871615465722	73.5602357710745	80.6652215410986	98.9490275378916	103.482453156357	125.272271936978	126.671402301037	140.896435553799	147.838805496687
"oak5"	3.13937135817817	16.4130453751409	25.71100377089	31.3616766104775	38.9205448117189	50.1173118703283	56.1105914643732	63.2520640022738	71.6981672206303	73.5517577048257	80.7581196861373	92.7288617777534	88.7358484786052	105.279562679407	109.342078940371
"oak6"	10.2881562864452	15.9616347703304	26.7364877059069	38.0260331890767	45.6099774709937	53.6655960112371	58.506548725188	66.9728629169466	77.0004175159628	81.9316400306098	93.2041514276823	98.7924191391786	107.389825157664	113.794124674692	124.870309250479
"oak7"	11.9203309267056	18.850949882813	30.6262856731676	38.4375811721633	51.4317119119819	57.3276586481169	66.4838621358861	76.3774032284592	88.9280015955262	92.1103946912494	104.695545525424	118.738234318497	126.339386015528	136.102694095118	141.72057287545
"oak8"	11.3630434550456	24.3717661457741	28.5860540216456	32.8584092004974	46.0228282029537	55.3397545836915	60.2674552668012	72.9654717665582	77.386339935146	84.4938553768127	94.5144848451294	97.1832278002467	111.621936713205	117.663560155741	128.470352442147
"oak9"	13.1360871702612	23.1127147582278	34.6788634256284	41.8112758489315	46.3491523272588	60.2495675196363	76.6617635680452	79.1460150283917	83.7578605766177	90.6906353716672	100.041614696406	113.516974576203	120.720419823962	134.482178791562	144.2014895348
"oak10"	8.46988391943826	24.924775987568	28.2229678817775	34.644941036359	36.4877704399917	52.2981649803304	65.0596192690631	67.9879022314626	71.0443575993665	74.5463691240006	90.5240821182174	97.7941191989989	104.54699193001	106.983640257255	118.160584044167
"oak11"	4.24461948645782	19.7560298001779	26.0545640682029	28.7904280450733	42.3285141816511	50.9694410606566	53.7894516243071	61.776642189809	63.6599393552982	76.986467878612	77.9308267700408	87.4438428648784	95.6874514194853	101.918554399739	111.759416017102
"oak12"	15.5332130203604	25.2822988586352	31.7557969754274	46.7348140473009	50.5816210835242	59.6211980297602	70.4831406531294	86.2649026705734	89.8570198111251	98.3499157815492	109.989533719978	116.2543447981	130.702289172683	135.201145886189	153.630273443995
"oak13"	9.97059522106419	20.0963683830284	22.2270033374965	29.2355077973175	37.4321806588478	46.7534515726341	48.8644574723543	56.0313477389857	60.6204239899625	73.6531058784229	74.6769957114382	79.2075035515713	93.027372851233	95.8981167480087	107.130992414335
"oak14"	7.62488140214992	25.2181072694356	32.360872723058	43.0510144258882	55.6598896762779	64.4895772654522	76.9064904246415	83.0749290156588	96.0840859574155	105.250334047405	118.049263822712	130.426318008305	139.335018035739	145.831734019051	159.240571131344
"oak15"	15.6793851175644	23.5304082665725	33.9802585696964	38.0183771324934	49.1190859415231	60.1429932061639	68.1164759687374	77.6688921153449	81.8613042075519	95.6586858901094	97.4385047198846	110.771568899121	120.642497857309	133.196379735944	139.167946030334
"oak16"	9.26504743125802	17.3593727240694	24.2067312241287	34.2477170144984	46.0578827272929	54.0942960835526	58.916024679432	72.9046621643237	68.9672214330283	81.3930675845824	89.561231077268	99.0922715162069	102.229201268555	113.194336192338	125.7344346864
"oak17"	18.3129192294749	29.8527349362034	33.3196979496728	46.7639430014949	59.0039873253832	68.0066069237188	71.4223698568649	89.7793090377035	102.230515161727	108.261471849779	123.49645619949	130.480689880396	139.642274803586	153.696352249943	162.545033229591
"oak18"	13.7945156431613	12.8568529569322	28.0226330201103	35.123452318087	37.0006412055203	50.0942558792142	56.3015901061568	69.4352816902474	76.5519565815093	86.2844075884469	92.0997685717509	103.102863987327	111.966897304534	114.153658162551	127.677781957576
"oak19"	15.0290037889814	14.7617155135591	19.3395832207455	27.3583063918981	29.4023031241608	37.344825310717	47.9800215750221	51.086573799595	66.650016766978	64.1953711751311	69.2217783942105	74.5898450373363	90.4291246493142	85.5085081133634	98.9453593370191
"oak20"	17.5673027059137	19.7438628255297	37.3764108017916	43.1657544645765	56.8515871791858	66.1397886669364	80.1142020837559	84.4594321435756	95.8301086202516	101.598088498459	113.775256367648	134.783453940159	136.003609561739	146.121256197809	161.537982861491
"oak21"	11.5803903460455	21.7841606257023	25.7964129567522	43.5049022550925	49.2137053011813	57.3209072606647	65.4330286963672	72.8940010532742	81.346533440205	92.0112337481087	103.481663535218	112.278863636532	119.418976080067	126.53630262084	137.357690693937
"oak22"	11.8196817119257	31.0306269550908	45.9964180105967	55.2468019236987	71.1950072790103	83.0431433626221	102.078916825757	107.41029103953	114.638187350765	135.224835378817	148.681106094587	158.239523350649	172.66009773132	191.03625417826	202.916651245261
"oak23"	10.3550828923923	20.4916554002633	29.1444801226203	42.1752844985862	52.9733285750906	57.7591017300855	66.4059311668633	72.0300696970525	83.5335497039502	96.6873629066889	103.903657467794	112.840865618803	118.703582225218	127.61788137815	139.616613437296
"oak24"	17.3434637684579	31.5713062772919	36.3573315416499	46.8637738309315	60.3810375471316	73.6469184447802	80.9475937532598	92.0606144975496	99.4882573819282	111.460268554326	130.486894952348	139.234244402481	152.676044898779	158.722551422379	172.190685302261
"oak25"	12.0914261520145	29.4128654495633	32.5828017800839	44.5134035631893	55.8865112978102	66.3767716385518	76.8116819391946	93.6929649416243	103.394498941407	102.69181509992	125.833814627461	133.744345885352	138.467586991282	147.244947552485	155.474581123141
"oak26"	15.9241272906042	25.9396160095134	34.7413973188532	38.8329990706035	54.734871406345	63.4319530468943	70.44227583311	80.607573836559	95.5019964376061	100.833935885699	107.984124811954	121.379118727632	129.552668538605	137.623208714722	149.781693627063
"oak27"	11.2921132287823	19.4329695639033	27.0007487163891	34.3857726584276	45.3068069387049	56.3354147136509	64.808398783935	76.0172142151286	83.4028406634139	91.5653722399187	100.750274375296	109.021390516887	118.906029209932	127.501935378856	139.874688464376
"oak28"	12.5206759835937	22.708145631019	31.4299587066696	41.2068504569982	59.1569086391999	69.5249665776769	73.0963225293507	90.6447038956695	97.1864819074823	117.324862578047	123.217223993279	135.90201028974	142.412731056287	153.304175823486	166.563163804591
"oak29"	14.5753267342604	25.3505980744942	33.3812842597527	40.8374833223883	50.1695985272294	61.0101959526738	78.6874565905791	84.1011200424406	92.20955280791	99.3989546378745	112.586329829972	120.668494155838	133.473022644216	142.532719402894	154.156000594975
"oak30"	12.867318338725	27.2258112625014	36.3516530317928	45.3517480407223	60.8191473718386	69.5197761822688	85.7121559237844	94.0521714756028	109.497500284869	109.313183207046	125.01764716916	134.21726352986	148.846198303567	157.388277487093	166.990370338642
"oak31"	12.7058237602661	14.5734920273456	24.0222444055943	26.9664215092296	34.1465910365575	46.8837596081586	48.0389240614029	56.6541100038464	62.0438945373115	63.812455538505	67.3293848340742	74.6929878487578	85.3389889271299	88.2848750159367	99.4156755406147
"oak32"	11.0263345900672	18.929052968146	29.1559361086341	35.504269900621	52.3085267768138	54.0705785718961	66.6278749822421	66.4651914511363	78.4204409632656	83.362536273998	97.6667137879757	103.470084911109	112.693700392506	120.422669273717	129.470192585251
"oak33"	8.55119651202353	23.0172132056489	32.2753167670596	30.5293307371577	44.1558408448751	47.6901161040222	55.6997500890863	65.5980152138876	75.0908796598505	76.87621760549	87.5204311286749	103.371062104663	104.595251381121	111.925755499767	123.599886453251
"oak34"	13.8617003453213	23.2922285270707	28.8070965406484	40.65878688752	52.5669918492564	57.5702689639005	70.4609118406596	72.9433972378293	84.5328736412339	93.7821189690392	108.604651129425	111.088982886604	126.175120479853	137.302428137662	141.054072106297
"oak35"	9.70374080536991	15.4109187966167	25.1723625425118	35.2672205090661	43.5809505128011	50.405827124389	55.0381781633675	70.725701020147	77.7607489478715	85.6932795603062	93.2333275700372	99.8450195960483	104.428744167055	115.997452816591	123.245578556918
"oak36"	7.45008390506048	22.38394054379	35.0337318835408	40.1332087668804	48.1249139277122	60.493168393548	66.3494030276411	81.9595975339536	87.4346556862832	101.220163858437	110.891181724172	125.613056720112	127.579610022427	134.757852728459	146.040101422723
"oak37"	11.1059361677653	13.7598573864581	21.3010968759891	29.2171299203025	39.2568368886693	47.0151753006904	45.2063198409435	55.7545690267869	67.6190522931233	70.7887249224382	80.1463847989343	85.617678242244	93.8770373406346	100.911846965401	103.279140858075
"oak38"	16.3771621289292	28.3720986638951	40.6687049816811	57.1226796431239	72.1923272536006	87.1893369086563	94.5848081679519	111.479690290225	121.981688795306	132.734173460268	149.392663970958	159.718735794331	174.693658684121	183.651983427808	195.257123646493
"oak39"	12.3139743315657	22.3723258911115	27.1084123181063	38.1977462277717	53.8252289981743	57.2846673277433	63.9978037808581	76.592852939252	88.6502443934964	98.0188275314228	103.57864417319	106.39376400731	122.449541718276	134.100499505182	137.484611446667
"oak40"	7.46710762664014	17.1463578321535	33.3131600738076	37.8488014671813	49.4281030433419	60.2174277266736	68.4181838871959	87.3135297840353	88.1361100291337	94.4768150248468	104.555149509241	112.588235356165	121.40969125954	135.958144312558	148.437359500119
"oak41"	15.7274980909469	19.7204706194546	23.2679483701765	34.0407941316573	42.4340135422749	51.7769069025339	55.7122071950261	61.1551114425378	72.2719481796024	79.1233917215748	85.9151232751325	91.9974202466326	94.8094229452088	103.417544640868	113.603515186653
"oak42"	7.23110179058475	18.2396703910759	27.2404703343369	32.3702586406937	42.6969817274912	51.4297568733087	54.7501701639518	62.9876604021534	73.2651342957558	80.2578284612743	89.7579397305158	95.2007323756605	98.4365131655834	114.214071627804	114.135128796981
"oak43"	13.5562657469219	11.6882406717328	25.284567452179	33.6217899973121	35.450205772344	47.5742628325467	53.6419465850063	52.0954642048015	64.9723389784903	71.4956586425657	77.5516897441371	87.0885109926715	89.1350566820373	100.168577604691	105.898335148647
"oak44"	15.6717042490246	23.2764248041076	34.2047305194347	41.7542497330201	51.2717145676116	54.8492966559776	72.8991246138795	83.0526110102333	97.962943647283	101.496998629209	111.354827414083	120.754886826019	131.112457264045	141.742649119903	153.341326085638
"oak45"	9.48581659505905	12.8440787550597	20.2950271469513	32.5342042272452	36.6696136566577	49.0631657993213	56.8921910015241	56.3011434382267	71.8247198367463	77.361633716258	82.6822577547992	89.0126222550482	100.267947505719	101.576132597228	113.105731181307
"oak46"	10.0653085801294	18.4176115762138	32.0205670605405	33.2151060863219	38.6297290791501	51.1909927871792	62.3326712663519	64.4997794557701	75.6216925033272	84.0229102994354	84.7537772412953	98.8509139065038	103.905986263905	110.847572105087	114.753411809152
"oak47"	10.497704045103	17.4926855594254	24.941857886796	36.4083867630072	43.2217081210696	48.7066114869924	60.6693805556572	65.6191690589705	69.9799715158776	84.6977583580334	82.4709319319911	92.9266867342403	107.227699588441	109.647130659436	117.979356522834
"oak48"	9.36885769797805	13.9812109842299	25.9293333280517	32.8954651218762	38.505789400355	42.3665375770184	54.3451859396565	54.6513564488893	67.8022209559796	71.3319972581674	70.3289966876638	85.9340934945184	85.0762257383126	93.4380191409102	99.568509163588
"oak49"	11.3654191559106	19.4067999067708	33.0403687987508	43.8230662572241	53.7685290184124	62.1469599836208	74.5076246740006	91.4592722692214	102.521532397435	110.736122474192	120.277562756347	126.472997041879	136.686811313049	150.80760033747	166.933132355573
"oak50"	5.1256612877483	19.9638607741972	41.8276131286757	43.09617590981	48.5836624159578	67.2140585552539	78.5794166204263	88.7422298418653	97.5916522922128	113.081881788842	120.335246991198	130.318629092385	140.245538790421	150.505718435374	162.154087383746
